"forecast_newmoon","newmoonnumber","mintemp","maxtemp","meantemp","precipitation","ndvi","source"
451,454,-3.43540925984502,31.4193998122258,11.492,15.322,0.258887302141677,"retroactive"
451,455,4.86226926702348,23.8921486453028,16.026,7.381,0.270707372734607,"retroactive"
451,456,9.06784686016705,31.0755617095436,21.656,5.438,0.286628237962727,"retroactive"
451,457,16.4545047271763,41.942588938441,25.958,15.93,0.304177102710532,"retroactive"
452,453,1.45281971723305,22.5701766690691,9.361,17.924,0.25135474157233,"retroactive"
452,454,-3.04313557078353,29.0693213385192,12.633,9.61,0.258894839724509,"retroactive"
452,455,1.62109464674556,27.2952026339549,16.389,3.8,0.270715873170565,"retroactive"
452,456,11.558766884114,46.7312893520366,21.189,6.95,0.286635501199016,"retroactive"
452,457,11.4638497493213,33.4129823806758,25.901,7.745,0.304183751407755,"retroactive"
452,458,11.4131569900145,35.0239745256959,27.034,55.421,0.318825084810251,"retroactive"
453,454,-10.8372805425806,19.7786715519382,9.361,17.924,0.258892925315375,"retroactive"
453,455,-4.13526608265754,21.888390880502,12.633,9.61,0.270717270974767,"retroactive"
453,456,-2.1199072768836,31.788658724303,16.389,3.8,0.286638093404526,"retroactive"
453,457,5.05419649497759,31.138794319176,21.189,6.95,0.304185672597751,"retroactive"
453,458,14.7636422202189,29.5370206635302,25.901,7.745,0.318826102850681,"retroactive"
453,459,7.89131465202225,43.1362369640046,27.034,55.421,0.325736158678119,"retroactive"
454,455,1.07113603427812,25.8280356417828,16.287,8.184,0.270715400111311,"retroactive"
454,456,3.83340814874796,35.566566032532,20.933,10.183,0.286640453765838,"retroactive"
454,457,10.626110671785,37.8612876862496,25.66,21.361,0.304190294880883,"retroactive"
454,458,13.3996872891279,36.3798431077181,26.736,63.785,0.318830256402972,"retroactive"
454,459,14.8588288357464,33.451771671174,25.639,62.357,0.325739693632491,"retroactive"
454,460,13.1486065312535,38.0225759429144,23.737,39.134,0.323658916141378,"retroactive"
455,456,5.85674904489164,28.5342030523487,16.287,8.184,0.286634536701265,"retroactive"
455,457,3.24979711158332,30.522148101589,20.933,10.183,0.304188508969452,"retroactive"
455,458,11.9891726293108,38.7644223170436,25.66,21.361,0.318830907642923,"retroactive"
455,459,10.710523207008,37.4106537216022,26.736,63.785,0.325740298738597,"retroactive"
455,460,8.2232163484151,39.014879198585,25.639,62.357,0.323658803853637,"retroactive"
455,461,7.25708650034283,38.8212167216642,23.737,39.134,0.312687699095607,"retroactive"
456,457,11.6016207964641,38.3788655476901,20.382,8.184,0.304185470101301,"retroactive"
456,458,7.08614215402607,32.6799764453307,23.758,21.756,0.318831823008382,"retroactive"
456,459,3.88807239640277,39.5023561933979,26.957,30.728,0.325743496664721,"retroactive"
456,460,11.4713953236892,36.5706834679879,25.055,57.382,0.323661456108975,"retroactive"
456,461,9.10727709455435,40.6182611432784,21.691,41.124,0.312689688523064,"retroactive"
456,462,6.97698294031548,38.64035468877,19.274,27.743,0.295392931183565,"retroactive"
457,458,12.3855026836939,36.616372943902,25.335,17.693,0.318826214416759,"retroactive"
457,459,19.3965391211084,35.9177505806452,26.819,73.918,0.325742443789888,"retroactive"
457,460,20.6975019065284,37.1872307192101,25.466,66.425,0.323662953208847,"retroactive"
457,461,12.1752692282115,46.0095932821527,22.497,52.753,0.312690948392616,"retroactive"
457,462,6.16005953883503,38.9136601582816,17.018,41.508,0.295393476374147,"retroactive"
457,463,-3.77266999049465,32.023571150114,10.648,30.633,0.276163147202702,"retroactive"
458,459,11.8829475145998,30.9238115446469,26.724,80.706,0.325737595359291,"retroactive"
458,460,14.0585595245638,36.3462748892298,25.739,57.802,0.323661610271622,"retroactive"
458,461,5.02603255296325,46.2721144087243,23.154,46.203,0.31269190187721,"retroactive"
458,462,2.03039613234752,32.8620680159763,17.473,51.382,0.295394537512219,"retroactive"
458,463,-1.75451393678887,24.9733390383187,11.146,28.236,0.27616415141064,"retroactive"
458,464,-8.96172590829677,24.5068051737606,7.18,69.707,0.260813582532877,"retroactive"
459,460,13.2333626855899,31.4465631602359,25.394,72.493,0.323655392166962,"retroactive"
459,461,14.385383824392,26.9740160994499,22.824,65.548,0.312689347763478,"retroactive"
459,462,2.44851164227877,37.8248852308692,17.41,52.163,0.295394572346162,"retroactive"
459,463,-4.00252273075693,27.4914848111037,10.961,31.584,0.276164464555475,"retroactive"
459,464,-4.91298972753093,25.2839566926965,7.488,46.379,0.260813713248949,"retroactive"
459,465,-9.56408149560912,24.1635095783105,7.366,37.408,0.251925966759392,"retroactive"
460,461,14.3504893634642,33.9555330810312,22.33,52.499,0.312686349765933,"retroactive"
460,462,7.11968533818738,23.7104119228084,17.057,54.193,0.295394582069941,"retroactive"
460,463,7.84854545741695,28.0262689303758,11.29,29.99,0.276166576453405,"retroactive"
460,464,-1.87316267453905,26.086650567508,7.158,60.148,0.260815901607379,"retroactive"
460,465,-9.58581587666385,23.7326561823063,6.966,37.77,0.251928342007566,"retroactive"
460,466,-6.87821069091717,15.2505034265856,8.5,26.516,0.252549108250256,"retroactive"
461,462,7.00659438886225,39.3735482388425,17.379,41.633,0.295390131759444,"retroactive"
461,463,-1.10508500607577,31.4272386760936,11.972,27.056,0.276166431421016,"retroactive"
461,464,-3.42265826299127,27.899896539484,7.27,37.184,0.26081838498583,"retroactive"
461,465,-5.46445630731161,27.3603050038974,7.329,41.889,0.251931091349856,"retroactive"
461,466,-7.90218924274107,27.2835918353294,8.789,31.878,0.252551839254559,"retroactive"
461,467,-6.16837962284539,26.9613801830805,10.788,17.6,0.262207622326554,"retroactive"
462,463,-0.985434544397558,27.7997761680734,12.379,27.696,0.276161128068886,"retroactive"
462,464,-4.33742450427654,26.3273356082214,7.444,45.376,0.260816037939968,"retroactive"
462,465,-4.60245372065212,26.6573120630408,7.247,28.073,0.251930819736486,"retroactive"
462,466,-5.85752466478058,30.7065737760743,8.381,23.95,0.252551578890891,"retroactive"
462,467,0.444153453956012,30.6873255348641,11.575,20.466,0.262207351610819,"retroactive"
462,468,4.91888788128954,29.9281976727252,15.491,8.743,0.278197576911108,"retroactive"
463,464,-3.48676752592317,23.3535587133079,7.472,30.161,0.26081096043233,"retroactive"
463,465,-5.14712362188149,19.5751168226063,7.638,32.713,0.251931779398071,"retroactive"
463,466,-6.56983228931107,27.3216391790293,9.231,21.659,0.252556073424979,"retroactive"
463,467,4.58852596725466,27.2700676823266,11.704,22.643,0.26221232324836,"retroactive"
463,468,6.31537486060435,28.1242550878215,15.529,12.677,0.278202124300622,"retroactive"
463,469,2.37310632619899,33.9015693993694,20.033,25.459,0.296498404518111,"retroactive"
464,465,-12.7499635374007,25.9447985892881,7.458,47.871,0.251924373180999,"retroactive"
464,466,-1.51290973229236,30.4310686495631,9.684,33.32,0.252553373367241,"retroactive"
464,467,-5.90282939772828,19.7307331442393,11.244,23.194,0.262212796700882,"retroactive"
464,468,1.517243658601,25.7877501339245,14.939,26.692,0.278202486256427,"retroactive"
464,469,6.72938322587926,36.4165158780538,19.663,18.995,0.29649813651644,"retroactive"
464,470,11.4149223816585,44.9538628424553,24.87,29.897,0.313385524236956,"retroactive"
465,466,-5.51886197336561,29.5941835006458,9.444,29.78,0.252543204887104,"retroactive"
465,467,0.886749843523559,23.8361828008025,11.625,23.637,0.262208512388931,"retroactive"
465,468,-2.30750132570983,34.0096985332647,15.551,14.484,0.278201732697529,"retroactive"
465,469,5.85103090659765,26.4606818794626,20.189,19.057,0.296496980707254,"retroactive"
465,470,10.2928824132522,35.5723004934678,24.88,26.939,0.313383429895656,"retroactive"
465,471,12.2807878694238,35.4900168008966,26.255,101,0.323356914551857,"retroactive"
466,467,0.613168069117717,27.6866325980488,11.71,20.381,0.262200046291963,"retroactive"
466,468,-0.686146517482548,25.7370960519279,15.532,15.629,0.278199603264945,"retroactive"
466,469,7.99748394126812,27.4354789784511,19.98,8.221,0.296498776680485,"retroactive"
466,470,4.83773497596844,43.3348035021327,25.231,15.6,0.313384863508855,"retroactive"
466,471,17.3230166418058,35.7409105080915,26.577,76.701,0.323357502246311,"retroactive"
466,472,17.074617159228,28.4392345482399,25.798,58.326,0.324743486260385,"retroactive"
467,468,0.10140830691622,28.5276607424382,14.835,19.463,0.278187901060251,"retroactive"
467,469,7.93471694774906,32.6836467210944,19.794,16.736,0.296494433471859,"retroactive"
467,470,6.09470239899584,31.5812675918505,24.892,19.924,0.313385522179405,"retroactive"
467,471,24.5641866006282,34.4046681106674,26.286,98.423,0.323358130712904,"retroactive"
467,472,11.3505103804548,32.7398931301132,25.955,67.277,0.32474340007419,"retroactive"
467,473,10.1773679285323,28.3555128143549,23.815,36.198,0.31685836258114,"retroactive"
468,469,3.60767251339801,25.6492397024774,20.76,12.848,0.29645926720506,"retroactive"
468,470,11.2359330729973,32.5912731110816,25.064,33.715,0.313341461990857,"retroactive"
468,471,15.5403450051621,35.7740488500505,26.631,91.686,0.323314830856356,"retroactive"
468,472,9.16795898601498,32.7170038895831,25.699,70.757,0.324706415164589,"retroactive"
468,473,10.38721404807,34.0957131516818,23.908,40.135,0.316824887186099,"retroactive"
468,474,5.44418146710262,34.0078271774762,17.717,76.882,0.301432133021256,"retroactive"
469,470,9.6752099740345,28.7056009031802,24.35,40.081,0.313349416894409,"retroactive"
469,471,12.4195883974098,44.1445258562348,26.885,74.753,0.323317417914903,"retroactive"
469,472,18.2905899509624,35.9191618313691,25.941,67.751,0.324705536274565,"retroactive"
469,473,10.8223251480102,41.6852867550084,23.477,47.226,0.316824131565017,"retroactive"
469,474,6.52292493240524,33.684696868378,17.922,80.827,0.301432035826945,"retroactive"
469,475,4.9653051530229,22.1296795167927,11.604,44.489,0.282422060417741,"retroactive"
470,471,16.863340517746,32.3852151034138,26.362,98.681,0.323325205055116,"retroactive"
470,472,8.78155407174859,32.9152495257174,25.86,66.489,0.324708281652601,"retroactive"
470,473,12.3895434478219,34.2715229478666,23.266,62.291,0.316823535433176,"retroactive"
470,474,8.05434818594936,34.2347440331231,18.064,89.256,0.301431449614997,"retroactive"
470,475,0.378445258430456,28.1967555591746,11.102,48.073,0.282421894857706,"retroactive"
470,476,-3.82256272488338,29.3475296219794,6.836,58.238,0.264965667237342,"retroactive"
471,472,15.7341411695302,35.9252819938641,25.143,76.918,0.324715856247082,"retroactive"
471,473,13.0450516041471,34.4145125095967,22.598,70.598,0.316826345670723,"retroactive"
471,474,2.11323038603075,31.5265106698344,17.712,76.122,0.301430950355595,"retroactive"
471,475,2.04949234035242,31.1310235567155,10.953,51.876,0.282421229980159,"retroactive"
471,476,-3.27369935859018,19.9006964790942,6.822,54.732,0.26496516309568,"retroactive"
471,477,-2.95136061804545,28.7986222795231,6.413,48.285,0.25365650763944,"retroactive"
472,473,19.9087627732238,37.624423771775,22.783,68.096,0.316832894172382,"retroactive"
472,474,5.51133996942422,23.6328539460834,17.367,78.764,0.301433215236392,"retroactive"
472,475,0.168307836277313,33.579701113661,11.239,42.707,0.282420568446532,"retroactive"
472,476,-1.01577152893959,27.1503693975991,7.055,88.519,0.264964403414419,"retroactive"
472,477,-3.61847422017731,29.6002369191675,6.536,49.411,0.253656058187286,"retroactive"
472,478,-1.69291854271265,29.6346361632621,7.959,36.754,0.250857995521333,"retroactive"
473,474,3.06369321150167,22.2595592516984,17.053,52.588,0.301439219199786,"retroactive"
473,475,1.9138387809325,32.3923424286542,11.084,43.601,0.282422636826211,"retroactive"
473,476,-4.77762425331572,23.4261125370182,6.89,22.059,0.264964025774756,"retroactive"
473,477,-9.75420322069288,31.2392294588091,6.495,34.796,0.253655855066335,"retroactive"
473,478,-9.01140926449883,25.4525783060232,8.274,27.374,0.250858344680706,"retroactive"
473,479,-1.84102426090636,26.6580156721899,11.089,25.254,0.257212208358233,"retroactive"
474,475,-8.70002945720774,29.4323577193904,11.425,42.254,0.282443428012933,"retroactive"
474,476,-1.88759465082544,30.6766772450908,6.407,52.968,0.26499253476451,"retroactive"
474,477,-2.03733879378854,33.4335612039884,6.562,51.174,0.253689201363293,"retroactive"
474,478,-7.91255184180317,32.3046189101624,8.039,28.486,0.250894194848782,"retroactive"
474,479,-1.76753168716311,26.7919073181263,11.071,23.691,0.257251871904318,"retroactive"
474,480,6.58380633447252,23.0570497713354,15.42,13.84,0.271722758532653,"retroactive"
475,476,-2.62813011101652,22.4649636853511,6.491,44.785,0.264972499596702,"retroactive"
475,477,-6.59342613778887,28.2235892768173,6.34,42.621,0.253658745197072,"retroactive"
475,478,-4.19815422340633,20.5689921337604,8.92,29.942,0.250859118698584,"retroactive"
475,479,-1.97314479861115,32.4839422069436,11.343,26.383,0.257213197092207,"retroactive"
475,480,-1.44727523499339,24.3746113761408,15.217,19.169,0.271682344240605,"retroactive"
475,481,4.47593009597137,38.3957891581882,20.44,11.066,0.289631955385606,"retroactive"
476,477,0.564620815145283,26.3628660027557,6.607,34.073,0.253663703929215,"retroactive"
476,478,-3.43523815582117,27.0734399845676,8.864,33.939,0.250860207572988,"retroactive"
476,479,-1.72415520851664,32.0329358886267,11.446,25.889,0.257211833564947,"retroactive"
476,480,-1.47310286377573,18.2145287300458,15.433,16.665,0.271680997141357,"retroactive"
476,481,4.43879629471794,34.2518016093724,20.455,12.202,0.289631039022341,"retroactive"
476,482,5.59830293462593,35.1661213531311,25.747,19.631,0.307238431449647,"retroactive"
477,478,-7.89648884122416,22.3091891389508,8.578,25.158,0.250884308007024,"retroactive"
477,479,-3.51882432106512,20.2069777757316,11.115,24.129,0.257247488166687,"retroactive"
477,480,-0.302517469222324,32.3263091716961,15.993,13.74,0.271720314431275,"retroactive"
477,481,9.01472771440787,39.5332861762588,20.926,14.171,0.289670928271006,"retroactive"
477,482,17.006707244182,36.5529361376505,26.172,26.892,0.307276581174566,"retroactive"
477,483,24.2774367875383,37.0761840600097,26.748,93.103,0.320419773426185,"retroactive"
478,479,5.19645118726631,24.7426999953775,11.751,18.163,0.257220940642279,"retroactive"
478,480,-1.4237485664106,22.7333035432495,15.934,17.2,0.27168288723759,"retroactive"
478,481,4.25087080638184,27.0635773097184,20.941,9.775,0.289630234364689,"retroactive"
478,482,10.0837202816539,35.5216175263395,25.841,17.957,0.307238507189019,"retroactive"
478,483,12.0121712982842,35.3044156734384,27.484,62.468,0.320384288693313,"retroactive"
478,484,22.0949578528383,36.2529645822039,26.512,54.692,0.325165694310175,"retroactive"
479,480,2.35579327706423,26.6194369461283,15.806,15.494,0.271691003683905,"retroactive"
479,481,6.38059073595804,33.5584556899505,20.801,23.16,0.289633010143347,"retroactive"
479,482,9.63013714061265,41.995504081402,25.818,25.636,0.307237766895255,"retroactive"
479,483,16.6440915120643,36.8666238218373,27.032,88.183,0.320383602984353,"retroactive"
479,484,18.9557213965396,34.4930579289658,26.391,58.781,0.325165580492724,"retroactive"
479,485,8.76280089030694,42.6962893531397,24.218,40.899,0.320514537025382,"retroactive"
480,481,1.6636294751833,32.0161417077607,21.01,16.493,0.289641440884494,"retroactive"
480,482,15.3648594135298,41.3935603403172,25.367,14.717,0.307240681361435,"retroactive"
480,483,7.87967124427548,42.6853219995099,27.558,45.078,0.320382795844912,"retroactive"
480,484,11.9092054380366,39.1853870135598,26.199,62.162,0.325164816183469,"retroactive"
480,485,10.3932437431493,36.307239710233,24.469,29.093,0.320514375955828,"retroactive"
480,486,5.68957743088456,31.8930194690976,18.917,25.215,0.308000352194159,"retroactive"
481,482,10.7602449713981,38.4863589652932,25.857,14.998,0.30724968477541,"retroactive"
481,483,16.4180430433853,25.2062056287071,27.007,65.241,0.320386171454768,"retroactive"
481,484,11.2303065462195,42.0222213585152,25.829,63.307,0.325164473871203,"retroactive"
481,485,11.1085196914973,35.8352417492777,24.015,42.854,0.32051408517982,"retroactive"
481,486,7.76658943940385,34.0359709526909,18.405,22.386,0.308000756362243,"retroactive"
481,487,-3.52477295576238,26.9751471585672,12.682,8.117,0.28988975640595,"retroactive"
482,483,11.5387385113535,43.1098148615547,27.436,63.131,0.320394168310495,"retroactive"
482,484,20.8332356260107,32.0986595278241,26.088,62.065,0.325167001967542,"retroactive"
482,485,7.46820817778208,35.3113701612209,23.906,35.611,0.320513074824453,"retroactive"
482,486,4.24944408477846,32.2476101554954,18.526,27.446,0.307999830105418,"retroactive"
482,487,-0.740813985909143,23.6651286500122,13.042,15.366,0.289889381187645,"retroactive"
482,488,-3.18436541012362,18.2440226736127,8.526,14.934,0.271310210720169,"retroactive"
483,484,13.2624895978196,35.1884152695422,25.881,72.746,0.325175579481719,"retroactive"
483,485,9.82015104885123,33.5889680146949,23.78,49.559,0.320516584277558,"retroactive"
483,486,6.13215801504197,36.213624448712,18.3,30.325,0.3079998405164,"retroactive"
483,487,-6.49406571179461,28.8574829076828,13.393,24.402,0.289889211020789,"retroactive"
483,488,0.826042599912655,17.7935464142094,8.538,15.937,0.271310373842488,"retroactive"
483,489,-6.73162173925515,29.5154860334142,8.737,17.126,0.257323340876489,"retroactive"
484,485,13.2032133113831,43.5221534991085,23.768,50.068,0.320523353369487,"retroactive"
484,486,4.09354365510923,33.8320018213768,18.443,28.464,0.308001956914059,"retroactive"
484,487,0.954591180165386,26.9447371339681,12.984,13.81,0.289888202916923,"retroactive"
484,488,-4.95277896908765,24.4059592198037,8.602,22.77,0.271309187278942,"retroactive"
484,489,-3.38265261114035,26.4624202995319,7.719,17.446,0.257322418358953,"retroactive"
484,490,-0.421756646466019,30.3316357489422,9.999,16.978,0.250727607639348,"retroactive"
485,486,5.91115214965099,33.8261808864792,18.387,16.555,0.308008514415782,"retroactive"
485,487,-1.05765212173193,35.0089407971459,13.237,16.918,0.289890591162981,"retroactive"
485,488,-8.71310856706263,28.0391709399892,8.402,24.314,0.271308820721091,"retroactive"
485,489,-0.469173020311673,22.8011408308534,8.524,27.296,0.257322079220502,"retroactive"
485,490,-11.881873976867,26.9562403972563,10.299,16.452,0.250727676670834,"retroactive"
485,491,-1.8365613757682,32.6092959072421,12.702,10.637,0.253752824914667,"retroactive"
486,487,8.60308670766576,34.5670243536268,18.387,16.555,0.289896522636013,"retroactive"
486,488,-0.693905466709196,23.9640730443838,13.237,16.918,0.271311241447522,"retroactive"
486,489,-5.56682960628621,22.5263750160207,8.402,24.314,0.257322167221303,"retroactive"
486,490,-4.22388163770698,23.7735083013683,8.524,27.296,0.250727852727944,"retroactive"
486,491,-1.970868539678,27.1021957249904,10.299,16.452,0.253753302717665,"retroactive"
486,492,-2.81847799695557,31.5067817947789,12.702,10.637,0.265205059667953,"retroactive"
487,488,-3.79783257083025,27.7335461608979,12.406,15.583,0.271317192807842,"retroactive"
487,489,-3.76749401433389,21.4783150251307,8.083,9.632,0.257324590822287,"retroactive"
487,490,-1.5822342409109,21.4225085703136,8.888,12.403,0.250727854738112,"retroactive"
487,491,-5.92488237440068,26.6999376858389,10.477,9.897,0.253753195070668,"retroactive"
487,492,-0.918873943456815,25.1283572414389,13.053,8.292,0.265205116301788,"retroactive"
487,493,0.69018633388912,21.1063014506471,16.914,3.634,0.282763363720854,"retroactive"
488,489,-3.06788142227725,22.3830450592254,8.214,7.699,0.257330371370701,"retroactive"
488,490,-9.99990356983592,22.2205551250057,8.119,20.654,0.250730308002136,"retroactive"
488,491,-2.27386581109001,17.679601112306,10.039,16.697,0.253753384699188,"retroactive"
488,492,-6.30013397201157,28.0863993093318,12.627,6.087,0.265205379652883,"retroactive"
488,493,4.36443537251079,24.0629446078689,17.037,4.409,0.282763944704592,"retroactive"
488,494,3.93253939231115,34.0105789373802,22.071,3.801,0.301092216746396,"retroactive"
489,490,-6.24277151852204,23.9592545082292,8.256,13.913,0.250736360569668,"retroactive"
489,491,-5.93881766365485,26.1173148381918,9.996,16.62,0.253755398123657,"retroactive"
489,492,0.65053735399552,29.0258564215269,12.394,11.233,0.265204832418331,"retroactive"
489,493,6.84261830026292,36.4732458056,16.559,2.018,0.282763585722212,"retroactive"
489,494,6.2958928501556,34.5291792024801,21.251,5.665,0.301092436770566,"retroactive"
489,495,14.3947419221006,44.1187360116103,26.16,15.88,0.316549690207456,"retroactive"
490,491,-1.46733866368278,20.5243511879038,10,22.715,0.253762015800618,"retroactive"
490,492,1.30089464023044,30.1635985322252,12.509,10.996,0.265206992201244,"retroactive"
490,493,-0.890418966497034,29.3803010044835,16.579,3.65,0.282762968515466,"retroactive"
490,494,2.38377001069431,41.8239895963533,22.033,4.479,0.301092105042499,"retroactive"
490,495,6.96376396842367,35.9502924647941,26.235,23.037,0.316549995920263,"retroactive"
490,496,14.8015112109386,32.0099834051051,26.883,88.829,0.324441520847846,"retroactive"
491,492,-3.80249818045813,24.4625357288596,11.894,7.228,0.265215125056016,"retroactive"
491,493,-1.2444678875836,31.2022286624263,16.4,1.722,0.282765892725547,"retroactive"
491,494,2.12843982895778,36.6126396681698,21.299,4.189,0.301091615001262,"retroactive"
491,495,10.4963995425904,45.4192740392881,25.448,13.738,0.316549595420881,"retroactive"
491,496,13.326520259884,45.2816196777045,26.906,69.124,0.324441681349607,"retroactive"
491,497,14.3475296243516,44.9451916094462,26.267,51.615,0.323352812495465,"retroactive"
492,493,-2.00057200293258,28.9021762571944,15.592,5.563,0.28277418579645,"retroactive"
492,494,11.8375668185134,36.0417134199325,21.293,9.533,0.30109431579747,"retroactive"
492,495,11.5696931089593,26.6785534894895,26.282,12.114,0.316548604519751,"retroactive"
492,496,17.6431206503912,41.4392762232368,27.65,54.13,0.324440758098803,"retroactive"
492,497,11.6178442158036,39.1717859548075,26.299,61.565,0.323352515569304,"retroactive"
492,498,12.6325544278443,35.6248139714713,24.113,34.386,0.313163750996099,"retroactive"
493,494,13.9709605066072,22.8586700444348,22.004,5.597,0.30110350314303,"retroactive"
493,495,11.8123670092321,33.4874310493441,25.993,13.276,0.316551927116115,"retroactive"
493,496,10.7157806724002,42.9497697384624,26.804,71.803,0.324440183650242,"retroactive"
493,497,16.4379686903575,29.2475296061741,26.295,60.198,0.323351996332044,"retroactive"
493,498,10.6277457064744,24.0471867074828,23.781,56.943,0.313163942499292,"retroactive"
493,499,4.85458955350873,25.4585207296949,18.348,49.987,0.296950201231538,"retroactive"
494,495,15.8438361184119,41.1818661974122,25.763,11.373,0.316560476707962,"retroactive"
494,496,17.5120776744368,28.2992461105473,27.132,66.406,0.324443168826456,"retroactive"
494,497,17.0583504925747,48.5169607689626,26.347,56.15,0.323351338543279,"retroactive"
494,498,12.7538654641638,30.3958495356278,23.839,41.233,0.313163415630066,"retroactive"
494,499,8.70571276974077,30.9917694304506,18.538,30.563,0.296950298606728,"retroactive"
494,500,-3.45811633343236,28.3534970718589,12.074,20.427,0.277924027241612,"retroactive"
495,496,8.23588484948955,39.8742457832963,27.336,58.372,0.324451593845224,"retroactive"
495,497,12.2150474982823,31.6623057081427,26.149,60.213,0.323354367040198,"retroactive"
495,498,6.88133769026333,35.9840620927271,23.921,32.062,0.313162830174677,"retroactive"
495,499,6.98207898464155,31.7434031898754,18.436,15.513,0.29694967627031,"retroactive"
495,500,-4.78586786371163,20.8220166835421,12.438,20.242,0.277923793419667,"retroactive"
495,501,-5.37517005829578,21.2268399010434,7.979,25.551,0.261442679807318,"retroactive"
496,497,11.3358429398274,36.2414058129138,26.238,59.456,0.323361985283389,"retroactive"
496,498,3.52546654435616,37.1381795169336,24.337,28.51,0.313165763700048,"retroactive"
496,499,3.4064752632424,26.3126569142188,18.52,17.669,0.29694934884471,"retroactive"
496,500,1.28256105949178,23.9633683337562,12.63,19.713,0.277923306868923,"retroactive"
496,501,-3.97376661634041,21.1700297093948,7.719,28.805,0.261442479076835,"retroactive"
496,502,-6.647486657705,23.3474502551924,8.19,30.586,0.251873479516052,"retroactive"
497,498,14.9068244711621,41.5644368342189,23.846,38.761,0.313172580274598,"retroactive"
497,499,9.0004727545391,32.5074261213905,18.652,19.942,0.296952050280842,"retroactive"
497,500,1.33625369961165,32.276008904348,13.004,14.411,0.277923222768925,"retroactive"
497,501,-5.09777352107549,25.1179551400663,8.184,27.033,0.261442377627388,"retroactive"
497,502,-2.80194538553865,25.8043003624543,8.202,16.453,0.251873792607022,"retroactive"
497,503,-7.56771451963358,28.9877800506968,10.507,21.414,0.251495492773821,"retroactive"
498,499,3.84330039096028,39.4590822335701,18.497,17.961,0.296957515348096,"retroactive"
498,500,-6.5282284904882,25.2029742880161,12.756,7.359,0.277925207966822,"retroactive"
498,501,-2.86516156929916,25.7038007447204,8.511,14.72,0.261442087452983,"retroactive"
498,502,-7.82420399629532,19.7775750160543,8.054,18.634,0.251873552931138,"retroactive"
498,503,-7.54598604574481,30.3013234060254,10.835,5.128,0.251495549248844,"retroactive"
498,504,0.00829364962688606,32.6969025671424,13.414,12.195,0.260012817910801,"retroactive"
499,500,-2.48553953313605,30.7658598420059,12.124,9.504,0.277931066711867,"retroactive"
499,501,-0.202202646980879,32.3114937484085,8.514,14.764,0.2614451496924,"retroactive"
499,502,-4.67696570062691,19.8675113629777,8.016,23.256,0.251875214143225,"retroactive"
499,503,-2.75863251760358,30.9909242199024,10.593,15.669,0.251498092675423,"retroactive"
499,504,-1.13318580899662,29.3824949901852,13.125,6.648,0.260016372628365,"retroactive"
499,505,3.18435995734647,23.4349590282625,17.161,4.349,0.275896929525888,"retroactive"
